Year,X,Y,prcp
2015.0,301.25,-21.25,0.48270527
2015.0,301.25,-18.75,0.029607065
2015.0,301.25,-16.25,-0.5851335
2015.0,301.25,-13.75,-1.150982
2015.0,301.25,-11.25,-1.1517756
2015.0,301.25,-8.75,-1.4071579
2015.0,301.25,-6.25,-1.4298373
2015.0,301.25,-3.75,-1.3193727
2015.0,301.25,-1.25,-1.4793826
2015.0,301.25,1.25,-1.1407561
2015.0,301.25,3.75,-0.48651603
2015.0,301.25,6.25,-0.26681498
2015.0,301.25,8.75,-0.5192148
2015.0,301.25,11.25,-0.50863796
2015.0,301.25,13.75,-0.40179503
2015.0,301.25,16.25,-0.4269434
2015.0,301.25,18.75,-0.5464921
2015.0,301.25,21.25,-0.57129616
2015.0,301.25,23.75,-0.3672008
2015.0,301.25,26.25,0.063157625
2015.0,301.25,28.75,0.3823911
2015.0,301.25,31.25,0.50907063
2015.0,301.25,33.75,0.2842542
2015.0,301.25,36.25,-0.13271447
2015.0,301.25,38.75,-0.34615654
2015.0,301.25,41.25,-0.12909414
2015.0,301.25,43.75,0.23429517
2015.0,301.25,46.25,0.22372796
2015.0,301.25,48.75,-0.9133594
2015.0,301.25,51.25,0.28844938
2015.0,301.25,53.75,-0.15393734
2015.0,301.25,56.25,0.18372409
2015.0,301.25,58.75,0.0513869
2015.0,301.25,61.25,0.078021824
2015.0,301.25,63.75,-0.12796427
2015.0,301.25,66.25,-0.1998553
2015.0,301.25,68.75,-0.1682528
2015.0,301.25,71.25,-0.28185028
2015.0,301.25,73.75,-0.7402178
2015.0,301.25,76.25,-0.5818096
2015.0,301.25,78.75,-0.40689337
2015.0,301.25,81.25,-0.45913535
2015.0,301.25,83.75,-0.57518375
2015.0,301.25,86.25,-0.55496323
2015.0,301.25,88.75,-0.39020914
2015.0,303.75,-88.75,-0.10278749
2015.0,303.75,-86.25,-0.10659903
2015.0,303.75,-83.75,-0.2356885
2015.0,303.75,-81.25,0.05689233
2015.0,303.75,-78.75,0.036027025
2015.0,303.75,-76.25,0.06943158
2015.0,303.75,-73.75,0.029981207
2015.0,303.75,-71.25,0.41644576
2015.0,303.75,-68.75,0.4387616
2015.0,303.75,-66.25,0.30348188
2015.0,303.75,-63.75,0.47791293
2015.0,303.75,-61.25,0.5875535
2015.0,303.75,-58.75,0.4225061
2015.0,303.75,-56.25,0.28880033
2015.0,303.75,-53.75,0.14340875
2015.0,303.75,-51.25,0.07864652
2015.0,303.75,-48.75,0.03418937
2015.0,303.75,-46.25,0.1674583
2015.0,303.75,-43.75,0.23662512
2015.0,303.75,-41.25,0.012339416
2015.0,303.75,-38.75,-0.15430401
2015.0,303.75,-36.25,-0.30023134
2015.0,303.75,-33.75,-0.07114013
2015.0,303.75,-31.25,0.15454821
2015.0,303.75,-28.75,0.13594073
2015.0,303.75,-26.25,0.3786816
2015.0,303.75,-23.75,0.37929854
2015.0,303.75,-21.25,-0.4743503
2015.0,303.75,-18.75,-0.30016947
2015.0,303.75,-16.25,-0.96375763
2015.0,303.75,-13.75,-1.2728523
2015.0,303.75,-11.25,-0.83899975
2015.0,303.75,-8.75,-0.8424975
2015.0,303.75,-6.25,-1.673178
2015.0,303.75,-3.75,-1.488548
2015.0,303.75,-1.25,-1.3423581
2015.0,303.75,1.25,-0.82877064
2015.0,303.75,3.75,-0.41345385
2015.0,303.75,6.25,-0.19502284
2015.0,303.75,8.75,-0.50684464
2015.0,303.75,11.25,-0.4836733
2015.0,303.75,13.75,-0.35826153
2015.0,303.75,16.25,-0.35869697
2015.0,303.75,18.75,-0.648452
2015.0,303.75,21.25,-0.65717936
2015.0,303.75,23.75,-0.49380073
2015.0,303.75,26.25,-0.008805388
2015.0,303.75,28.75,0.36748222
2015.0,303.75,31.25,0.40108556
2015.0,303.75,33.75,0.13719532
2015.0,303.75,36.25,-0.20201312
2015.0,303.75,38.75,-0.30217487
2015.0,303.75,41.25,-0.08417173
2015.0,303.75,43.75,0.24754232
2015.0,303.75,46.25,0.20031229
2015.0,303.75,48.75,-1.1060529
2015.0,303.75,51.25,-0.44020405
2015.0,303.75,53.75,0.045488864
2015.0,303.75,56.25,0.0039190124
2015.0,303.75,58.75,0.046181537
2015.0,303.75,61.25,0.017985672
2015.0,303.75,63.75,-0.19113585
2015.0,303.75,66.25,-0.25356817
2015.0,303.75,68.75,-0.14976265
2015.0,303.75,71.25,-0.34077477
2015.0,303.75,73.75,0.46812028
2015.0,303.75,76.25,-0.52199036
2015.0,303.75,78.75,-0.35312414
2015.0,303.75,81.25,-0.33777595
2015.0,303.75,83.75,-0.62452537
2015.0,303.75,86.25,-0.5649866
2015.0,303.75,88.75,-0.38889956
2015.0,306.25,-88.75,-0.102716014
2015.0,306.25,-86.25,-0.11458105
2015.0,306.25,-83.75,-0.2174979
2015.0,306.25,-81.25,0.06951261
2015.0,306.25,-78.75,0.045026213
2015.0,306.25,-76.25,0.12597264
2015.0,306.25,-73.75,0.18728566
2015.0,306.25,-71.25,0.6148787
2015.0,306.25,-68.75,0.5910064
2015.0,306.25,-66.25,0.4053991
2015.0,306.25,-63.75,0.42237687
2015.0,306.25,-61.25,0.50018024
2015.0,306.25,-58.75,0.48723415
2015.0,306.25,-56.25,0.43345112
2015.0,306.25,-53.75,0.23137431
2015.0,306.25,-51.25,0.20322724
2015.0,306.25,-48.75,0.13184546
2015.0,306.25,-46.25,0.15439968
2015.0,306.25,-43.75,0.15318877
2015.0,306.25,-41.25,-0.1303718
2015.0,306.25,-38.75,-0.38625
2015.0,306.25,-36.25,-0.43514076
2015.0,306.25,-33.75,-0.36579973
2015.0,306.25,-31.25,-0.036724802
2015.0,306.25,-28.75,-0.002463152
2015.0,306.25,-26.25,-0.10546383
2015.0,306.25,-23.75,0.100057006
2015.0,306.25,-21.25,-0.05625346
2015.0,306.25,-18.75,-0.04915335
2015.0,306.25,-16.25,-0.55115944
2015.0,306.25,-13.75,-0.8093223
2015.0,306.25,-11.25,-0.9547548
2015.0,306.25,-8.75,-1.1736995
2015.0,306.25,-6.25,-1.6120156
2015.0,306.25,-3.75,-1.3156966
2015.0,306.25,-1.25,-0.92182857
2015.0,306.25,1.25,-0.7170175
2015.0,306.25,3.75,-0.715975
2015.0,306.25,6.25,-0.3347358
2015.0,306.25,8.75,-0.4295326
2015.0,306.25,11.25,-0.3463441
2015.0,306.25,13.75,-0.35718107
2015.0,306.25,16.25,-0.32597807
2015.0,306.25,18.75,-0.6137914
2015.0,306.25,21.25,-0.5930712
2015.0,306.25,23.75,-0.5085161
2015.0,306.25,26.25,-0.15850472
2015.0,306.25,28.75,0.109314375
2015.0,306.25,31.25,0.10462814
2015.0,306.25,33.75,-0.11498772
2015.0,306.25,36.25,-0.25716576
2015.0,306.25,38.75,-0.1870333
2015.0,306.25,41.25,0.069531046
2015.0,306.25,43.75,0.34840757
2015.0,306.25,46.25,0.31033096
2015.0,306.25,48.75,-0.73674303
2015.0,306.25,51.25,-0.15722716
2015.0,306.25,53.75,-0.15526968
2015.0,306.25,56.25,-0.085164584
2015.0,306.25,58.75,-0.055960264
2015.0,306.25,61.25,-0.18566345
2015.0,306.25,63.75,-0.41569766
2015.0,306.25,66.25,-0.38394913
2015.0,306.25,68.75,-0.25650835
2015.0,306.25,71.25,0.0718896
2015.0,306.25,73.75,-0.42967585
2015.0,306.25,76.25,-0.59821874
2015.0,306.25,78.75,-0.41161257
2015.0,306.25,81.25,-0.31461236
2015.0,306.25,83.75,-0.61685205
2015.0,306.25,86.25,-0.5564086
2015.0,306.25,88.75,-0.38609895
2015.0,308.75,-88.75,-0.10870882
2015.0,308.75,-86.25,-0.11053192
2015.0,308.75,-83.75,-0.20366126
2015.0,308.75,-81.25,0.07526513
2015.0,308.75,-78.75,0.04866094
2015.0,308.75,-76.25,0.2565394
2015.0,308.75,-73.75,0.4250579
2015.0,308.75,-71.25,0.67606616
2015.0,308.75,-68.75,0.71010476
2015.0,308.75,-66.25,0.49052057
2015.0,308.75,-63.75,0.39118645
2015.0,308.75,-61.25,0.4806169
2015.0,308.75,-58.75,0.52936584
2015.0,308.75,-56.25,0.427569
2015.0,308.75,-53.75,0.21132658
2015.0,308.75,-51.25,0.17067757
2015.0,308.75,-48.75,0.1599901
2015.0,308.75,-46.25,0.17260143
2015.0,308.75,-43.75,0.14877914
2015.0,308.75,-41.25,-0.08949329
2015.0,308.75,-38.75,-0.3725956
2015.0,308.75,-36.25,-0.41666687
2015.0,308.75,-33.75,0.0140257245
2015.0,308.75,-31.25,-0.40884888
2015.0,308.75,-28.75,-0.03932832
2015.0,308.75,-26.25,-0.020121355
2015.0,308.75,-23.75,0.33107713
2015.0,308.75,-21.25,0.24558647
2015.0,308.75,-18.75,-0.2078112
2015.0,308.75,-16.25,-0.4875738
2015.0,308.75,-13.75,-0.45037663
2015.0,308.75,-11.25,-0.9225467
2015.0,308.75,-8.75,-1.1664861
2015.0,308.75,-6.25,-1.4175811
2015.0,308.75,-3.75,-1.4644935
2015.0,308.75,-1.25,-1.2115235
2015.0,308.75,1.25,-0.81941634
2015.0,308.75,3.75,-0.7815054
2015.0,308.75,6.25,-0.45451424
2015.0,308.75,8.75,-0.42734817
2015.0,308.75,11.25,-0.34608138
2015.0,308.75,13.75,-0.35885972
2015.0,308.75,16.25,-0.34645864
2015.0,308.75,18.75,-0.49848863
2015.0,308.75,21.25,-0.48737186
2015.0,308.75,23.75,-0.5713361
2015.0,308.75,26.25,-0.2667132
2015.0,308.75,28.75,-0.12614477
2015.0,308.75,31.25,-0.16948134
2015.0,308.75,33.75,-0.30292523
2015.0,308.75,36.25,-0.28883618
2015.0,308.75,38.75,-0.14532039
2015.0,308.75,41.25,0.1913704
2015.0,308.75,43.75,0.5511012
2015.0,308.75,46.25,0.4944223
2015.0,308.75,48.75,0.10312018
2015.0,308.75,51.25,-0.111780725
2015.0,308.75,53.75,-0.09752928
2015.0,308.75,56.25,-0.064999856
2015.0,308.75,58.75,-0.13596378
2015.0,308.75,61.25,-0.30260637
2015.0,308.75,63.75,-0.47550243
2015.0,308.75,66.25,0.040003728
2015.0,308.75,68.75,0.072405435
2015.0,308.75,71.25,-0.14221872
2015.0,308.75,73.75,-0.33819038
2015.0,308.75,76.25,-0.5826084
2015.0,308.75,78.75,-0.5427923
2015.0,308.75,81.25,-0.384836
2015.0,308.75,83.75,-0.6363182
2015.0,308.75,86.25,-0.56332606
2015.0,308.75,88.75,-0.3824075
2015.0,311.25,-88.75,-0.11473388
2015.0,311.25,-86.25,-0.101626575
2015.0,311.25,-83.75,-0.19939955
2015.0,311.25,-81.25,0.078083605
2015.0,311.25,-78.75,0.05376787
2015.0,311.25,-76.25,0.23192751
2015.0,311.25,-73.75,0.45501694
2015.0,311.25,-71.25,0.6686034
2015.0,311.25,-68.75,0.74879056
2015.0,311.25,-66.25,0.53564155
2015.0,311.25,-63.75,0.37031114
2015.0,311.25,-61.25,0.5267752
2015.0,311.25,-58.75,0.613955
2015.0,311.25,-56.25,0.3754616
2015.0,311.25,-53.75,0.07496847
2015.0,311.25,-51.25,0.06213144
2015.0,311.25,-48.75,0.14410876
2015.0,311.25,-46.25,0.13705227
2015.0,311.25,-43.75,0.116448544
2015.0,311.25,-41.25,-0.07397989
2015.0,311.25,-38.75,-0.31163105
2015.0,311.25,-36.25,-0.34030908
2015.0,311.25,-33.75,0.05969742
2015.0,311.25,-31.25,0.5278582
2015.0,311.25,-28.75,-0.55579156
2015.0,311.25,-26.25,-0.3390343
2015.0,311.25,-23.75,-0.022898007
2015.0,311.25,-21.25,-0.15919423
2015.0,311.25,-18.75,-0.36792105
2015.0,311.25,-16.25,-0.6958715
2015.0,311.25,-13.75,-0.609773
2015.0,311.25,-11.25,-0.71285826
2015.0,311.25,-8.75,-0.8158111
2015.0,311.25,-6.25,-1.1261727
2015.0,311.25,-3.75,-1.8051546
2015.0,311.25,-1.25,-1.6452175
2015.0,311.25,1.25,-0.48734415
2015.0,311.25,3.75,-0.4643476
2015.0,311.25,6.25,-0.4519368
2015.0,311.25,8.75,-0.38126212
2015.0,311.25,11.25,-0.3585278
2015.0,311.25,13.75,-0.3346623
2015.0,311.25,16.25,-0.23066097
2015.0,311.25,18.75,-0.4274037
2015.0,311.25,21.25,-0.4867234
2015.0,311.25,23.75,-0.5594663
2015.0,311.25,26.25,-0.2337307
2015.0,311.25,28.75,-0.17003691
2015.0,311.25,31.25,-0.2806197
2015.0,311.25,33.75,-0.42408928
2015.0,311.25,36.25,-0.39204177
2015.0,311.25,38.75,-0.22528525
2015.0,311.25,41.25,0.15039226
2015.0,311.25,43.75,0.54990774
2015.0,311.25,46.25,0.5715401
2015.0,311.25,48.75,0.2655287
2015.0,311.25,51.25,0.022517404
2015.0,311.25,53.75,-0.07040344
2015.0,311.25,56.25,-0.13510337
2015.0,311.25,58.75,-0.21798053
2015.0,311.25,61.25,0.29300028
2015.0,311.25,63.75,0.32025978
2015.0,311.25,66.25,0.17509489
2015.0,311.25,68.75,0.19589275
2015.0,311.25,71.25,-0.040345386
2015.0,311.25,73.75,-0.2357108
2015.0,311.25,76.25,-0.4503609
2015.0,311.25,81.25,-0.33580738
2015.0,311.25,83.75,-0.64268464
2015.0,311.25,86.25,-0.570043
2015.0,311.25,88.75,-0.3816108
2015.0,313.75,-88.75,-0.111019075
2015.0,313.75,-86.25,-0.10051312
2015.0,313.75,-83.75,-0.20483945
2015.0,313.75,-81.25,0.1054784
2015.0,313.75,-78.75,0.06873646
2015.0,313.75,-76.25,0.19711694
2015.0,313.75,-73.75,0.40109143
2015.0,313.75,-71.25,0.6299297
2015.0,313.75,-68.75,0.75755537
2015.0,313.75,-66.25,0.6470983
2015.0,313.75,-63.75,0.46011755
2015.0,313.75,-61.25,0.60128874
2015.0,313.75,-58.75,0.649341
2015.0,313.75,-56.25,0.36503482
2015.0,313.75,-53.75,0.06915585
2015.0,313.75,-51.25,0.0835372
2015.0,313.75,-48.75,0.14495632
2015.0,313.75,-46.25,0.07328633
2015.0,313.75,-43.75,0.07175371
2015.0,313.75,-41.25,0.007210217
2015.0,313.75,-38.75,-0.1276953
2015.0,313.75,-36.25,-0.12429055
2015.0,313.75,-33.75,0.08472045
2015.0,313.75,-31.25,0.569402
2015.0,313.75,-28.75,0.6330132
2015.0,313.75,-26.25,0.5022139
2015.0,313.75,-23.75,-0.4354586
2015.0,313.75,-21.25,-0.35429224
2015.0,313.75,-18.75,-0.4897225
2015.0,313.75,-16.25,-0.7087371
2015.0,313.75,-13.75,-0.703185
2015.0,313.75,-11.25,-0.6664987
2015.0,313.75,-8.75,-0.95555055
2015.0,313.75,-6.25,-1.0384842
2015.0,313.75,-3.75,-1.2970443
2015.0,313.75,-1.25,-1.401436
2015.0,313.75,1.25,-0.71089536
2015.0,313.75,3.75,-0.5795896
2015.0,313.75,6.25,-0.39049175
2015.0,313.75,8.75,-0.268382
2015.0,313.75,11.25,-0.20686673
2015.0,313.75,13.75,-0.27118018
2015.0,313.75,16.25,-0.08258922
2015.0,313.75,18.75,-0.25498673
2015.0,313.75,21.25,-0.43802258
2015.0,313.75,23.75,-0.42826912
2015.0,313.75,26.25,-0.2537284
2015.0,313.75,28.75,-0.20563772
2015.0,313.75,31.25,-0.23186576
2015.0,313.75,33.75,-0.32220748
2015.0,313.75,36.25,-0.4417437
2015.0,313.75,38.75,-0.3345552
2015.0,313.75,41.25,0.08801511
2015.0,313.75,43.75,0.48956847
2015.0,313.75,46.25,0.53710985
2015.0,313.75,48.75,0.25828668
2015.0,313.75,51.25,0.066071495
2015.0,313.75,53.75,-0.026092978
2015.0,313.75,56.25,-0.16934323
2015.0,313.75,58.75,-0.3345313
2015.0,313.75,61.25,0.35926145
2015.0,313.75,63.75,0.5970005
2015.0,313.75,66.25,0.48227978
2015.0,313.75,68.75,0.34749874
2015.0,313.75,71.25,0.08577442
2015.0,313.75,73.75,-0.13728364
2015.0,313.75,76.25,-0.1890326
2015.0,313.75,81.25,-0.27987152
2015.0,313.75,83.75,-0.6255316
2015.0,313.75,86.25,-0.5695068
2015.0,313.75,88.75,-0.3909048
2015.0,316.25,-88.75,-0.11529183
2015.0,316.25,-86.25,-0.11251028
2015.0,316.25,-83.75,-0.20170957
2015.0,316.25,-81.25,0.13116746
2015.0,316.25,-78.75,-0.008711602
2015.0,316.25,-76.25,0.15362436
2015.0,316.25,-73.75,0.41495198
2015.0,316.25,-71.25,0.61015517
2015.0,316.25,-68.75,0.7848105
2015.0,316.25,-66.25,0.78751737
2015.0,316.25,-63.75,0.59352505
2015.0,316.25,-61.25,0.5906982
2015.0,316.25,-58.75,0.5450829
2015.0,316.25,-56.25,0.31082496
2015.0,316.25,-53.75,0.10280303
2015.0,316.25,-51.25,0.10917488
2015.0,316.25,-48.75,0.11999709
2015.0,316.25,-46.25,0.060778078
2015.0,316.25,-43.75,0.122229494
2015.0,316.25,-41.25,0.1011991
2015.0,316.25,-38.75,0.06690324
2015.0,316.25,-36.25,0.123143874
2015.0,316.25,-33.75,0.3339147
2015.0,316.25,-31.25,0.59695387
2015.0,316.25,-28.75,0.50364786
2015.0,316.25,-26.25,0.54775596
2015.0,316.25,-23.75,-0.82282233
2015.0,316.25,-21.25,-0.4381799
2015.0,316.25,-18.75,-0.47920138
2015.0,316.25,-16.25,-0.44324347
2015.0,316.25,-13.75,-0.057395767
2015.0,316.25,-11.25,-0.49557632
2015.0,316.25,-8.75,-0.8227439
2015.0,316.25,-6.25,-0.8543714
2015.0,316.25,-3.75,-0.9124587
2015.0,316.25,-1.25,-0.8587358
2015.0,316.25,1.25,-0.8595248
2015.0,316.25,3.75,-0.5917518
2015.0,316.25,6.25,-0.40543172
2015.0,316.25,8.75,-0.23504218
2015.0,316.25,11.25,-0.14438352
2015.0,316.25,13.75,-0.09058528
2015.0,316.25,16.25,0.0629457
2015.0,316.25,18.75,-0.13309988
2015.0,316.25,21.25,-0.36998028
2015.0,316.25,23.75,-0.4306688
2015.0,316.25,26.25,-0.36246103
2015.0,316.25,28.75,-0.2641117
2015.0,316.25,31.25,-0.15933722
2015.0,316.25,33.75,-0.20117031
2015.0,316.25,36.25,-0.34755397
2015.0,316.25,38.75,-0.3341008
2015.0,316.25,41.25,0.08355072
2015.0,316.25,43.75,0.5464881
2015.0,316.25,46.25,0.577799
2015.0,316.25,48.75,0.25033772
2015.0,316.25,51.25,0.04074187
2015.0,316.25,53.75,-0.0022489058
2015.0,316.25,56.25,-0.11404771
2015.0,316.25,58.75,-0.44077173
2015.0,316.25,61.25,0.5105756
2015.0,316.25,63.75,0.72675043
2015.0,316.25,66.25,0.64238447
2015.0,316.25,68.75,0.4997714
2015.0,316.25,71.25,0.15834416
2015.0,316.25,73.75,-0.17581767
2015.0,316.25,76.25,-0.23499441
2015.0,316.25,78.75,-0.2612525
2015.0,316.25,81.25,-0.29151085
2015.0,316.25,83.75,-0.6431664
2015.0,316.25,86.25,-0.56010026
2015.0,316.25,88.75,-0.39875314
2015.0,318.75,-88.75,-0.11742936
2015.0,318.75,-86.25,-0.12306723
2015.0,318.75,-83.75,-0.20467447
2015.0,318.75,-81.25,0.14313759
2015.0,318.75,-78.75,0.030176418
2015.0,318.75,-76.25,0.1947089
2015.0,318.75,-71.25,0.6436558
2015.0,318.75,-68.75,0.8385094
2015.0,318.75,-66.25,0.85998714
2015.0,318.75,-63.75,0.6580492
2015.0,318.75,-61.25,0.60000825
2015.0,318.75,-58.75,0.46683693
2015.0,318.75,-56.25,0.21566896
2015.0,318.75,-53.75,0.024769247
2015.0,318.75,-51.25,0.02414922
2015.0,318.75,-48.75,0.05048731
2015.0,318.75,-46.25,0.07544512
2015.0,318.75,-43.75,0.20720717
2015.0,318.75,-41.25,0.2559678
2015.0,318.75,-38.75,0.3042226
2015.0,318.75,-36.25,0.41809502
2015.0,318.75,-33.75,0.52432
2015.0,318.75,-31.25,0.55986184
2015.0,318.75,-28.75,0.53393507
2015.0,318.75,-26.25,0.3251295
2015.0,318.75,-23.75,-1.0963271
2015.0,318.75,-21.25,-0.7675901
2015.0,318.75,-18.75,-0.7260977
2015.0,318.75,-16.25,-0.34535405
2015.0,318.75,-13.75,0.006603376
2015.0,318.75,-11.25,-0.09848759
2015.0,318.75,-8.75,-0.42195395
2015.0,318.75,-6.25,-0.60081476
2015.0,318.75,-3.75,-0.48571053
2015.0,318.75,-1.25,-0.8467386
2015.0,318.75,1.25,-0.8964556
2015.0,318.75,3.75,-0.69004434
2015.0,318.75,6.25,-0.4580769
2015.0,318.75,8.75,-0.2304086
2015.0,318.75,11.25,-0.20317979
2015.0,318.75,13.75,0.0234033
2015.0,318.75,16.25,0.072605
2015.0,318.75,18.75,-0.15786515
2015.0,318.75,21.25,-0.2776859
2015.0,318.75,23.75,-0.4278772
2015.0,318.75,26.25,-0.43244308
2015.0,318.75,28.75,-0.3046069
2015.0,318.75,31.25,-0.17584659
2015.0,318.75,33.75,-0.31254128
2015.0,318.75,36.25,-0.378307
2015.0,318.75,38.75,-0.26926795
2015.0,318.75,41.25,0.08711727
2015.0,318.75,43.75,0.5832353
2015.0,318.75,46.25,0.6706953
2015.0,318.75,48.75,0.31465656
2015.0,318.75,51.25,0.054707013
2015.0,318.75,53.75,0.035602435
2015.0,318.75,56.25,-0.014494564
2015.0,318.75,58.75,-0.35067493
2015.0,318.75,61.25,-0.66829604
2015.0,318.75,63.75,0.6782728
2015.0,318.75,66.25,0.5663776
2015.0,318.75,68.75,0.53165704
2015.0,318.75,71.25,0.14551523
2015.0,318.75,73.75,-0.4728047
2015.0,318.75,76.25,-0.38754672
2015.0,318.75,78.75,-0.22378977
2015.0,318.75,81.25,-0.22267118
2015.0,318.75,83.75,-0.6214501
2015.0,318.75,86.25,-0.5470027
2015.0,318.75,88.75,-0.39743027
2015.0,321.25,-88.75,-0.1242121
2015.0,321.25,-86.25,-0.09906105
2015.0,321.25,-83.75,-0.12220715
2015.0,321.25,-81.25,0.1523777
2015.0,321.25,-78.75,0.031126082
2015.0,321.25,-76.25,0.3054315
2015.0,321.25,-73.75,0.52411103
2015.0,321.25,-71.25,0.7163284
2015.0,321.25,-68.75,0.8978719
2015.0,321.25,-66.25,0.88691753
2015.0,321.25,-63.75,0.67813236
2015.0,321.25,-61.25,0.56402105
2015.0,321.25,-58.75,0.40400082
2015.0,321.25,-56.25,0.21476182
2015.0,321.25,-53.75,0.0739333
2015.0,321.25,-51.25,-0.004062461
2015.0,321.25,-48.75,0.032187153
2015.0,321.25,-46.25,0.11159744
2015.0,321.25,-43.75,0.33502686
2015.0,321.25,-41.25,0.54557544
2015.0,321.25,-38.75,0.5404677
2015.0,321.25,-36.25,0.5316466
2015.0,321.25,-33.75,0.5963488
2015.0,321.25,-31.25,0.47952288
2015.0,321.25,-28.75,0.29677182
2015.0,321.25,-26.25,0.019955346
2015.0,321.25,-23.75,-0.17951645
2015.0,321.25,-21.25,-0.3891141
2015.0,321.25,-18.75,-1.0362635
2015.0,321.25,-16.25,-1.0513422
2015.0,321.25,-13.75,-0.75669074
2015.0,321.25,-11.25,-0.58059245
2015.0,321.25,-8.75,-0.58243126
2015.0,321.25,-6.25,-0.64746845
2015.0,321.25,-3.75,-0.57778496
2015.0,321.25,-1.25,-0.86833996
2015.0,321.25,1.25,-0.939586
2015.0,321.25,3.75,-0.7802626
2015.0,321.25,6.25,-0.48932868
2015.0,321.25,8.75,-0.13707764
2015.0,321.25,11.25,0.04150306
2015.0,321.25,13.75,0.051116157
2015.0,321.25,16.25,0.05635443
2015.0,321.25,18.75,-0.18311284
2015.0,321.25,21.25,-0.24084364
2015.0,321.25,23.75,-0.40767634
2015.0,321.25,26.25,-0.47006428
2015.0,321.25,28.75,-0.42242554
2015.0,321.25,31.25,-0.33659664
2015.0,321.25,33.75,-0.3905681
2015.0,321.25,36.25,-0.42186812
2015.0,321.25,38.75,-0.23289493
2015.0,321.25,41.25,0.119664855
2015.0,321.25,43.75,0.5621302
2015.0,321.25,46.25,0.7085588
2015.0,321.25,48.75,0.42241114
2015.0,321.25,51.25,0.11499831
2015.0,321.25,53.75,0.07481048
2015.0,321.25,56.25,0.06324189
2015.0,321.25,58.75,-0.028876195
2015.0,321.25,61.25,-0.19562864
2015.0,321.25,63.75,-0.2660668
2015.0,321.25,66.25,0.5090859
2015.0,321.25,68.75,0.5328679
2015.0,321.25,71.25,0.15702625
2015.0,321.25,73.75,-1.3301866
2015.0,321.25,76.25,-0.61301416
2015.0,321.25,78.75,-0.050762936
2015.0,321.25,81.25,-0.27543712
2015.0,321.25,83.75,-0.21016096
2015.0,321.25,86.25,-0.5355106
2015.0,321.25,88.75,-0.39676613
2015.0,323.75,-88.75,-0.13199128
2015.0,323.75,-86.25,-0.062509365
2015.0,323.75,-83.75,-0.010603826
2015.0,323.75,-81.25,0.17466366
2015.0,323.75,-78.75,0.17017558
2015.0,323.75,-76.25,0.43911004
2015.0,323.75,-73.75,0.5733523
2015.0,323.75,-71.25,0.7598617
2015.0,323.75,-68.75,0.90764004
2015.0,323.75,-66.25,0.9095731
2015.0,323.75,-63.75,0.69371754
2015.0,323.75,-61.25,0.5287232
2015.0,323.75,-58.75,0.38544625
2015.0,323.75,-56.25,0.20632355
2015.0,323.75,-53.75,0.15139988
2015.0,323.75,-51.25,0.08443341
2015.0,323.75,-48.75,0.038762853
2015.0,323.75,-46.25,0.09167978
2015.0,323.75,-43.75,0.40214834
2015.0,323.75,-41.25,0.6794216
2015.0,323.75,-38.75,0.61243826
2015.0,323.75,-36.25,0.48214805
2015.0,323.75,-33.75,0.494668
2015.0,323.75,-31.25,0.3558456
2015.0,323.75,-28.75,0.073424295
2015.0,323.75,-26.25,-0.21389277
2015.0,323.75,-23.75,-0.42199162
2015.0,323.75,-21.25,-0.39819458
2015.0,323.75,-18.75,-0.45909566
2015.0,323.75,-16.25,-0.447325
2015.0,323.75,-13.75,-0.42559627
2015.0,323.75,-11.25,-0.7815289
2015.0,323.75,-8.75,-0.7758327
2015.0,323.75,-6.25,-0.6399367
2015.0,323.75,-3.75,-0.5223071
2015.0,323.75,-1.25,-0.8541107
2015.0,323.75,1.25,-0.957115
2015.0,323.75,3.75,-0.83841574
2015.0,323.75,6.25,-0.44679627
2015.0,323.75,8.75,-0.044664662
2015.0,323.75,11.25,0.19160044
2015.0,323.75,13.75,0.0006545734
2015.0,323.75,16.25,-0.06954787
2015.0,323.75,18.75,-0.26588327
2015.0,323.75,21.25,-0.19638978
2015.0,323.75,23.75,-0.41877013
2015.0,323.75,26.25,-0.45305893
2015.0,323.75,28.75,-0.51281744
2015.0,323.75,31.25,-0.4823415
2015.0,323.75,33.75,-0.43410164
2015.0,323.75,36.25,-0.43525904
2015.0,323.75,38.75,-0.23418935
2015.0,323.75,41.25,0.07053463
2015.0,323.75,43.75,0.41722387
2015.0,323.75,46.25,0.6496207
2015.0,323.75,48.75,0.5748165
2015.0,323.75,51.25,0.1893795
2015.0,323.75,53.75,0.06719653
2015.0,323.75,56.25,0.12140992
2015.0,323.75,58.75,0.20282362
2015.0,323.75,61.25,0.13366446
2015.0,323.75,63.75,-0.14612171
2015.0,323.75,66.25,0.48655617
2015.0,323.75,68.75,0.53809893
2015.0,323.75,71.25,0.5766001
2015.0,323.75,73.75,0.14529859
2015.0,323.75,76.25,0.051793408
2015.0,323.75,78.75,0.11006371
2015.0,323.75,81.25,-0.42364633
2015.0,323.75,83.75,-0.2966992
2015.0,323.75,86.25,-0.5281429
2015.0,323.75,88.75,-0.3924064
2015.0,326.25,-88.75,-0.13702938
2015.0,326.25,-86.25,-0.09177013
2015.0,326.25,-83.75,-0.027377935
2015.0,326.25,-81.25,0.18815033
2015.0,326.25,-78.75,0.17492948
2015.0,326.25,-76.25,0.49165878
2015.0,326.25,-73.75,0.5605537
2015.0,326.25,-71.25,0.7409951
